letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
I,0.348825376,0.371938799,0.330680771,0.336619643,0.293278086,0.347138182,0.214681999,0.263905787,0.197778652,0.201637215,0.273197225,1.061516076,0.197221266,0.179901632,0.922666606,0.183935802,0.197221266,0.199992661,0.808956541,0.176400063,0.253697159,0.183136077,0.89427128,0.7262053,0.262231949,0.197221266,1.611390725,0.67698965
I,0.242209252,0.356718765,0.267283704,0.262524563,0.349097725,0.422115158,0.308178431,0.415694782,0.350299442,0.231927905,0.434864822,0.86672873,0.298480491,0.234809107,0.791299979,0.249052668,0.298480491,0.23836164,0.623407367,0.254725057,0.25173795,0.22154882,0.787573688,1.113797392,0.176345296,0.226426855,1.896728611,1.039236955
I,0.284253408,0.33752037,0.270702789,0.316227766,0.392326395,0.41761226,0.203960781,0.442899537,0.40654643,0.2,0.395979797,0.836468768,0.425205833,0.156460858,0.954064987,0.441270892,0.425205833,0.209380037,0.565685425,0.253298243,0.296378137,0.237655212,0.670402864,1.146263495,0.224142812,0.218357505,1.810414317,0.980612054
I,0.304865485,0.271309081,0.207908811,0.267980009,0.375503161,0.391174563,0.222972846,0.423713599,0.380617253,0.171107347,0.384228503,0.78040496,0.430984715,0.164942981,0.841293747,0.374951086,0.430984715,0.183943213,0.50586943,0.262776019,0.324185103,0.205234632,0.620173673,1.063188005,0.191303829,0.193814015,1.682587495,0.911041084
I,0.294020914,0.268682171,0.220060131,0.272950999,0.345258739,0.37878893,0.279921083,0.408169622,0.365499983,0.183101097,0.355704047,0.805408819,0.264587268,0.193005502,0.739820666,0.281522606,0.264587268,0.172629369,0.533525977,0.226673467,0.272479988,0.223247474,0.622424043,1.046203032,0.299432132,0.186919729,1.662499608,0.895647077
I,0.362717516,0.371450957,0.331257231,0.338527824,0.321938169,0.380090506,0.251285147,0.342342342,0.300690437,0.188113631,0.310647561,1.046015393,0.370685416,0.190045253,0.894118614,0.222506109,0.370685416,0.188113631,0.756756757,0.162162162,0.314284028,0.2141417,0.773936274,0.907408926,0.279859902,0.210317433,1.672306018,0.672364258
J,0.605960982,0.784107138,0.810269028,0.778052166,0.610676703,0.580875764,0.169371243,0.185118554,0.145218941,0.309311733,0.36981805,1.863915782,0.625354606,0.228934983,1.238562184,0.307552123,0.625354606,0.202710735,1.175089034,0.252142317,0.782027931,0.194513041,1.176671469,0.825436821,0.969211249,0.266493457,1.981657241,1.11516979
J,0.589237424,0.773837593,0.800653151,0.759515368,0.594463579,0.572868364,0.17587218,0.178057012,0.161668535,0.272743675,0.369750085,1.842087937,0.621926405,0.211046616,1.220634023,0.324292277,0.621926405,0.194257172,1.130107063,0.256375556,0.797556584,0.196631075,1.091895743,0.776331758,1.007242563,0.237590232,1.84674164,1.101204245
J,0.593130428,0.811238897,0.83871623,0.814437485,0.627218196,0.581510143,0.17755059,0.182514841,0.177092394,0.244869355,0.361001028,1.852761906,0.621623149,0.225524341,1.234918772,0.321729564,0.621623149,0.21708022,1.131577655,0.268906475,0.784249402,0.191210842,1.121842697,0.693181425,0.97582078,0.171498585,1.784816618,1.06903411
J,0.614514653,0.807033839,0.844514283,0.783878777,0.638148078,0.585929782,0.160424164,0.197545919,0.169101917,0.303885685,0.367291819,1.887411264,0.61656418,0.220863052,1.272997033,0.324238125,0.61656418,0.20175846,1.156326075,0.267373607,0.797915704,0.202590457,1.112812453,0.863423662,1.008959027,0.238441816,1.944304399,1.148663611
J,0.595031828,0.824904403,0.862372687,0.810619264,0.637002515,0.580564802,0.178273612,0.187662774,0.164229446,0.288650338,0.371183262,1.892126018,0.639156376,0.231885381,1.256763185,0.341787092,0.639156376,0.21336547,1.156533987,0.272737684,0.808178433,0.204736895,1.132442361,0.82156554,1.015681884,0.231885381,1.927744787,1.137210879
J,0.602100587,0.81440892,0.843596104,0.784242844,0.628897759,0.567157635,0.147540679,0.168222256,0.139969378,0.276931807,0.393560014,1.89351486,0.609151024,0.210650763,1.284927305,0.305399061,0.609151024,0.210650763,1.177555792,0.251252722,0.785096442,0.192369509,1.152329537,0.765660347,0.974043574,0.210650763,1.875789631,1.117434748
J,0.604739166,0.808736084,0.837568069,0.795680908,0.629242359,0.564280216,0.176776695,0.181025607,0.162850454,0.30452666,0.376909553,1.868344042,0.621272669,0.2299383,1.25,0.338917195,0.621272669,0.211573896,1.157379379,0.270447577,0.788536962,0.194953217,1.138767114,0.832713734,0.994919527,0.239650647,1.948405446,1.128335895
J,0.608012745,0.810520949,0.856797576,0.803692513,0.640739991,0.565379573,0.171280329,0.189606127,0.157347868,0.295233745,0.377643865,1.87723074,0.615910245,0.221760113,1.261608804,0.328665525,0.615910245,0.202577925,1.176403005,0.270974475,0.792109639,0.193588954,1.165468914,0.845139923,1.001355703,0.258483334,1.989714096,1.154284364
J,0.578279626,0.801156532,0.838391185,0.778941073,0.625201341,0.565379573,0.169288629,0.186449562,0.15186367,0.252845432,0.388489638,1.879893704,0.62574358,0.2209941,1.254532228,0.32162467,0.62574358,0.202577925,1.171491674,0.263679499,0.794354337,0.185080268,1.161606718,0.679154978,0.993876452,0.15680808,1.814016611,1.092080732
J,0.628951138,0.839753664,0.886629617,0.826172973,0.638698642,0.572760245,0.183746068,0.206490574,0.183271884,0.299087835,0.373131731,1.901736799,0.643314165,0.233393823,1.260183026,0.325823277,0.643314165,0.205222452,1.180314812,0.282325384,0.798536775,0.206068734,1.153770737,0.83788639,1.01793865,0.234880423,1.968822427,1.144608573
J,0.594105376,0.793523821,0.839887995,0.806816602,0.64992014,0.584139124,0.131105163,0.165013356,0.145852579,0.305664694,0.378318086,1.880582228,0.598671095,0.221388649,1.281976966,0.322198878,0.598671095,0.193934575,1.213507482,0.260909025,0.772660834,0.203776463,1.195991148,0.839482644,0.98352667,0.249232996,2.01170841,1.163095445
J,0.614951981,0.82260636,0.859978673,0.807173082,0.648141448,0.591792481,0.167175352,0.18922965,0.165600667,0.299635878,0.392506223,1.918150492,0.637955249,0.215146949,1.280420237,0.3304093,0.637955249,0.205598498,1.176257109,0.275014886,0.828003333,0.196475495,1.164241605,0.843366098,1.036621991,0.252498433,1.982632012,1.182108249
J,0.598294665,0.826824193,0.855448133,0.804286068,0.630733967,0.570382814,0.170786724,0.200103529,0.160362895,0.270835269,0.39016207,1.886035011,0.624546781,0.222949754,1.263518546,0.331574002,0.624546781,0.204370608,1.16449903,0.266012891,0.797064861,0.197061604,1.153479226,0.761744995,0.99333297,0.19530209,1.885806221,1.116682423
J,0.621436935,0.825843768,0.862695356,0.809722951,0.650188934,0.582150866,0.172355595,0.191211364,0.169786813,0.310647745,0.366701554,1.904006747,0.633760453,0.236054163,1.271467098,0.331453067,0.633760453,0.2158266,1.168069953,0.265162453,0.814053051,0.197096163,1.149258246,0.850382231,1.014744525,0.244467703,1.970961631,1.162186192
J,0.636356649,0.842832044,0.890327427,0.836745763,0.656744067,0.583427266,0.169394228,0.197727404,0.174607574,0.30361287,0.3911228,1.929347464,0.652222775,0.236924944,1.281699911,0.356583904,0.652222775,0.199083265,1.185835218,0.265819434,0.820841329,0.209186441,1.150525424,0.840594857,1.030123755,0.227266206,1.962936707,1.151148762
J,0.646181574,0.883798238,0.944557572,0.891619614,0.683318241,0.609788366,0.149573486,0.211984243,0.176759648,0.316684853,0.405602044,1.991350632,0.667758668,0.23567953,1.326606302,0.325395687,0.667758668,0.216039569,1.199967856,0.266771114,0.848959883,0.216930458,1.16100246,0.85122862,1.047566864,0.216039569,1.965566653,1.183704855
J,0.64597697,0.867847827,0.927281673,0.872972957,0.686161675,0.591922079,0.122701924,0.172452245,0.144926593,0.328339293,0.409006412,1.965359867,0.618338101,0.221938067,1.347584925,0.338650284,0.618338101,0.202677248,1.219802531,0.231368966,0.825252017,0.212088219,1.161735018,0.890365616,1.018782713,0.260468551,1.989283557,1.232837571
J,0.630090297,0.909895405,0.958958726,0.894619787,0.687339011,0.595574542,0.111546281,0.141096125,0.119018446,0.322995645,0.391819098,1.988914531,0.582576261,0.177182302,1.412723847,0.324178783,0.582576261,0.19566512,1.24988514,0.244776987,0.846576748,0.19566512,1.184380221,0.830252088,1.06318384,0.244776987,1.952390846,1.286191238
J,0.618709052,0.896273447,0.945191947,0.870730936,0.685906738,0.586658252,0.096367918,0.08177089,0.087264861,0.319325534,0.376945178,1.938169431,0.519493696,0.166356819,1.42207182,0.298895938,0.519493696,0.192735836,1.275919969,0.242648218,0.753890356,0.183352469,1.179316547,0.79467021,0.978312372,0.231283003,1.890383893,1.222391999
J,0.641662504,0.875411991,0.907447816,0.840444022,0.658815954,0.639861764,0.125575598,0.139366699,0.138675049,0.316227766,0.424490645,1.999471084,0.697936519,0.225746624,1.320984481,0.380788655,0.697936519,0.16927447,1.184840139,0.280795573,0.862576641,0.208012574,1.042371556,0.862242158,1.117775951,0.235339362,1.843908891,1.204239307
J,0.659278732,0.958127076,0.971491358,0.920584763,0.748961517,0.685020299,0.118769683,0.099591407,0.140843518,0.333627084,0.457350035,2.134191153,0.770001818,0.243495955,1.375579706,0.366674348,0.770001818,0.193570901,1.265416286,0.264329261,0.922378694,0.222693156,1.157052338,0.890896332,1.150078339,0.211004295,1.965371363,1.294603165
J,0.631099092,0.931219612,0.973008511,0.903528642,0.698761548,0.652088447,0.129349447,0.145671408,0.151843732,0.325731171,0.417188342,2.026603315,0.704722172,0.223127224,1.333341835,0.388573795,0.704722172,0.194286897,1.180419038,0.294477497,0.905446126,0.214263852,1.066068832,0.875194909,1.164057381,0.223127224,1.881405267,1.3036292
J,0.629966494,0.923629366,0.954804003,0.877058019,0.711637028,0.659091149,0.129349447,0.101004948,0.111563612,0.313603693,0.428527703,2.026603315,0.713927097,0.23427923,1.331197705,0.377385631,0.713927097,0.186243922,1.215505484,0.265702535,0.861330024,0.214263852,1.090198584,0.843255223,1.098495567,0.214263852,1.858600834,1.220531024
J,0.636190538,0.928330029,0.930454357,0.873996392,0.700021153,0.667538094,0.133300424,0.098357689,0.09935627,0.315759164,0.421532952,2.028425831,0.675622633,0.222167373,1.359402923,0.335170979,0.675622633,0.183203909,1.249916088,0.261365539,0.833290555,0.210766476,1.130480508,0.842128643,1.066866138,0.219485173,1.897938821,1.204220941
J,0.617055752,0.859026886,0.891806854,0.825957952,0.666682144,0.634127262,0.12341115,0.125648393,0.125648393,0.325089998,0.417174035,2.005286475,0.698384891,0.221855608,1.315413257,0.351709897,0.698384891,0.185367392,1.181990916,0.264617249,0.876047452,0.223523719,1.054689521,0.877847733,1.114623185,0.23208468,1.869934962,1.217138632
J,0.619061063,0.878112909,0.907086776,0.834760358,0.649079502,0.602855388,0.143720262,0.158948405,0.141324757,0.306133945,0.3884646,1.935323299,0.637134675,0.212690579,1.30294988,0.334639526,0.637134675,0.1942323,1.162240217,0.269351737,0.828190573,0.214289779,1.054506336,0.854066648,1.06473629,0.249615614,1.857183189,1.178648096
J,0.610113684,0.826629813,0.864834859,0.796153794,0.628087494,0.62109313,0.130937929,0.129035582,0.11044973,0.310811876,0.391342175,1.936385258,0.629660337,0.190873191,1.31101499,0.310811876,0.629660337,0.18248387,1.187360626,0.218649151,0.798634674,0.190873191,1.101059047,0.821127224,0.984632999,0.24529869,1.852098016,1.107850475
J,0.593520974,0.832315087,0.877969204,0.845292589,0.665424171,0.618903397,0.127942531,0.133575924,0.131724898,0.2277952,0.389962454,1.927139017,0.655635255,0.208275351,1.277504729,0.319856327,0.655635255,0.209841353,1.154676911,0.255885062,0.821327274,0.191913796,1.114275881,0.623908443,1.008800691,0.14475045,1.691988576,1.063155472
J,0.590117531,0.807317348,0.835226524,0.802220659,0.630060341,0.613504136,0.108360499,0.127458926,0.126826371,0.324834004,0.404454846,1.92763568,0.618465519,0.190239557,1.311472987,0.307014137,0.618465519,0.172502515,1.194122651,0.224378756,0.789996976,0.190239557,1.118663234,0.835322809,0.978208767,0.251103404,1.901296088,1.090190516
J,0.584777706,0.785628723,0.795359734,0.772923353,0.59574526,0.597022314,0.150145905,0.152661087,0.154643782,0.306566868,0.376175487,1.868893967,0.636177657,0.22690339,1.241636146,0.349300247,0.636177657,0.195142848,1.134516951,0.219741592,0.796029752,0.192786912,1.095375587,0.83606812,0.964645399,0.244357497,1.885124354,1.103894649
J,0.568101305,0.773458146,0.79908934,0.750998565,0.584149688,0.559130046,0.169980538,0.163482047,0.156252709,0.238579055,0.36555697,1.810312684,0.601092139,0.212645586,1.210566977,0.313428626,0.601092139,0.204683673,1.111521963,0.240388783,0.770838783,0.187749641,1.07343753,0.686792898,0.962230987,0.186978592,1.726327904,1.055523029
J,0.583136751,0.800825082,0.819705801,0.770754439,0.615364225,0.545144634,0.174051287,0.179196767,0.148709484,0.244292622,0.376731587,1.843341999,0.612032237,0.226935113,1.236866784,0.334794334,0.612032237,0.219124971,1.106287284,0.270200258,0.795416284,0.194595254,1.095970422,0.720265359,0.985274801,0.191456415,1.784556252,1.085415976
J,0.57640499,0.767517999,0.785899682,0.763730162,0.609756098,0.550944244,0.165871592,0.177563656,0.158536585,0.217127973,0.354498582,1.812648074,0.603381311,0.215753732,1.213460595,0.328363708,0.603381311,0.200014872,1.111965102,0.267737785,0.767905439,0.192821809,1.102967713,0.652866284,0.962487977,0.155218562,1.725426604,1.060414766
J,0.560396069,0.739260918,0.7648783,0.725578639,0.57038164,0.536724692,0.184432984,0.184432984,0.150276151,0.261638073,0.346980116,1.750733287,0.590802237,0.226974206,1.167242859,0.32945283,0.590802237,0.185577357,1.090149647,0.277095532,0.726939039,0.181346022,1.074500754,0.70134461,0.936064827,0.194852603,1.759137853,1.015685035
J,0.577638337,0.759933504,0.72635502,0.703315568,0.583043833,0.539472838,0.208544144,0.182665281,0.17386654,0.313442362,0.341526756,1.786716836,0.623005873,0.219536346,1.16572076,0.320416099,0.623005873,0.169716382,1.097681728,0.27979133,0.768145205,0.192546112,1.048448502,0.870725795,1.002278881,0.262977716,1.910965602,1.072450335
J,0.534397697,0.718660738,0.710541071,0.696510864,0.563909447,0.521896174,0.184789048,0.173624283,0.163331986,0.270609112,0.349163905,1.746239696,0.594537403,0.196677756,1.151751107,0.299615155,0.594537403,0.164146614,1.083052415,0.256436419,0.750705506,0.192218918,1.051241509,0.759888789,0.961580221,0.221855106,1.802655401,1.012460714
J,0.538322536,0.700702907,0.692790365,0.670815559,0.540246841,0.509349607,0.194955184,0.171220278,0.161070488,0.266862254,0.341871874,1.708030828,0.580747904,0.201499116,1.130366017,0.320930674,0.580747904,0.164260312,1.045098015,0.252885796,0.737590289,0.173851698,1.007753056,0.749367355,0.943672389,0.236998133,1.747002325,0.987796861
J,0.553614695,0.697485832,0.698861352,0.679451652,0.562465224,0.539939987,0.175694143,0.175694143,0.15405971,0.302275633,0.337852929,1.779827822,0.618128296,0.208543019,1.163361185,0.309230565,0.618128296,0.178790313,1.096771851,0.243730553,0.758543058,0.199120029,1.059163543,0.811834539,0.955089766,0.237169017,1.862505243,0.981723505
J,0.543306844,0.703237882,0.713477241,0.678582185,0.553979962,0.527144466,0.184579892,0.184579892,0.174575038,0.281635589,0.3487687,1.736923079,0.597439305,0.205396971,1.143019923,0.310622856,0.597439305,0.166378066,1.079856456,0.246886387,0.727515416,0.186016333,1.024844425,0.807619425,0.934720505,0.249567099,1.820425032,0.985657055
J,0.552946801,0.700863409,0.694896893,0.669711048,0.546212096,0.531617641,0.195791815,0.172459369,0.162596252,0.290178512,0.339510943,1.738525786,0.614648245,0.211999576,1.126793203,0.312760136,0.614648245,0.165816293,1.080317204,0.246052778,0.734568049,0.195453952,1.019635382,0.829878275,0.946136961,0.258369487,1.837733309,1.006653346
J,0.574372682,0.754774469,0.757314583,0.712132754,0.582553859,0.548348312,0.199106371,0.187759879,0.167692317,0.295601036,0.340458821,1.781631625,0.632563968,0.208528715,1.149282594,0.285209234,0.632563968,0.168914878,1.103927395,0.247067853,0.770512807,0.18332398,1.070684306,0.836823965,0.974925694,0.260051699,1.895268819,1.071004554
J,0.569458074,0.765479903,0.776157077,0.723918089,0.600248495,0.551383383,0.177917042,0.178311975,0.156008888,0.292948452,0.350455929,1.791031556,0.628640215,0.204066702,1.162391341,0.300065647,0.628640215,0.171063738,1.104806097,0.254669393,0.777515342,0.175127576,1.077275895,0.814627803,0.984545749,0.250210941,1.878483446,1.081967091
J,0.57919672,0.780234124,0.772639283,0.72960525,0.583704156,0.56494365,0.205132172,0.193065573,0.181400749,0.304547173,0.351798772,1.822216165,0.651596311,0.214839676,1.170708809,0.313731557,0.651596311,0.18418863,1.09567105,0.254545171,0.824776491,0.188872139,1.059664456,0.846813892,1.037236259,0.264916114,1.897988084,1.094540909
J,0.572687987,0.760033713,0.777806021,0.742123528,0.57714477,0.551671675,0.214757995,0.191268476,0.191268476,0.301124819,0.347845427,1.778359434,0.644273985,0.203177604,1.134449245,0.324558282,0.644273985,0.172071325,1.097976139,0.268115872,0.802132389,0.181727574,1.068873755,0.823584735,1.033323767,0.278276342,1.890414103,1.076702492
J,0.572812255,0.751274125,0.760969601,0.732567269,0.587533599,0.547397596,0.190895996,0.191268476,0.179362255,0.294673956,0.352520159,1.778359434,0.644273985,0.212425411,1.134449245,0.339562205,0.644273985,0.160071159,1.090691772,0.268115872,0.817774082,0.181727574,1.065539143,0.801777385,1.049724587,0.261939114,1.866886955,1.056213609
J,0.550591214,0.703513686,0.736615734,0.707397313,0.568222414,0.533019314,0.199313892,0.187631233,0.187265836,0.279186686,0.34022555,1.734737752,0.62031808,0.199313892,1.115826372,0.319674492,0.62031808,0.178655557,1.056292301,0.253198715,0.804184263,0.183198373,1.032685023,0.791478589,1.02201788,0.256957968,1.823514595,1.030626887
J,0.566983312,0.716088867,0.741894022,0.720941021,0.585139425,0.541695533,0.193217354,0.193217354,0.180788511,0.304193049,0.345133007,1.775044909,0.626733505,0.196201583,1.150120626,0.340258302,0.626733505,0.167439618,1.096783634,0.260736899,0.821433534,0.18865252,1.077542667,0.820991309,1.048019077,0.260736899,1.897466123,1.096253723
